application_id,student_id,company_id,application_date,status,round_cleared,interview_score,package_offered_lpa,offer_date,joining_date
APP011195,STU03717,CMP0081,2025-01-05,Shortlisted,3,,,,
APP011196,STU03718,CMP0048,2025-04-02,Shortlisted,3,,,,
APP011197,STU03719,CMP0111,2025-03-30,Offer Accepted,3,65.3,5.1,2025-06-26,2025-08-27
APP011198,STU03719,CMP0021,2025-02-01,Interview Scheduled,0,,,,
APP011199,STU03719,CMP0051,2025-05-06,Shortlisted,1,,,,
APP011200,STU03719,CMP0029,2024-09-22,Rejected,0,,,,
APP011201,STU03719,CMP0009,2024-09-24,Shortlisted,1,,,,
APP011202,STU03719,CMP0014,2025-03-27,Shortlisted,4,,,,
APP011203,STU03720,CMP0132,2024-09-24,Interview Scheduled,3,,,,
APP011204,STU03720,CMP0075,2024-12-19,Interviewed,0,72.2,,,
APP011205,STU03721,CMP0110,2024-08-03,Selected,2,96.0,11.7,2024-09-22,
APP011206,STU03721,CMP0128,2025-05-21,Interviewed,1,41.8,,,
APP011207,STU03721,CMP0106,2024-10-13,Interviewed,2,61.6,,,
APP011208,STU03721,CMP0107,2025-05-19,Applied,0,,,,
APP011209,STU03721,CMP0018,2025-04-12,Rejected,0,,,,
APP011210,STU03722,CMP0059,2024-11-04,Interview Scheduled,3,,,,
APP011211,STU03722,CMP0018,2025-03-20,Interview Scheduled,3,,,,
APP011212,STU03723,CMP0039,2025-02-14,Selected,3,72.1,7.4,2025-04-15,
APP011213,STU03723,CMP0022,2024-12-20,Interviewed,1,88.5,,,
APP011214,STU03723,CMP0096,2024-11-24,Interviewed,1,65.3,,,
APP011215,STU03723,CMP0021,2025-05-18,Rejected,0,,,,
APP011216,STU03723,CMP0013,2025-01-30,Applied,0,,,,
APP011217,STU03723,CMP0102,2025-03-05,Selected,3,60.7,3.2,2025-05-27,
APP011218,STU03724,CMP0025,2024-10-23,Offer Declined,0,96.8,,,
APP011219,STU03724,CMP0008,2024-12-11,Shortlisted,1,,,,
APP011220,STU03724,CMP0084,2024-09-26,Selected,3,79.8,33.3,2024-12-08,
APP011221,STU03725,CMP0116,2025-02-02,Rejected,0,,,,
APP011222,STU03725,CMP0030,2024-09-11,Rejected,0,,,,
APP011223,STU03725,CMP0083,2025-02-05,Rejected,0,,,,
APP011224,STU03725,CMP0021,2025-03-18,Applied,0,,,,
APP011225,STU03725,CMP0034,2024-12-20,Shortlisted,4,,,,
APP011226,STU03726,CMP0119,2025-03-21,Applied,0,,,,
APP011227,STU03727,CMP0058,2025-05-04,Selected,1,50.3,12.1,2025-07-10,
APP011228,STU03727,CMP0037,2024-12-31,Rejected,0,,,,
APP011229,STU03727,CMP0013,2025-04-12,Selected,1,75.7,25.0,2025-06-27,
APP011230,STU03727,CMP0068,2025-04-21,Interview Scheduled,1,,,,
APP011231,STU03728,CMP0137,2024-10-04,Interviewed,0,69.4,,,
APP011232,STU03728,CMP0020,2025-05-06,Interviewed,4,94.5,,,
APP011233,STU03729,CMP0014,2025-04-26,Rejected,0,,,,
APP011234,STU03729,CMP0044,2025-02-25,Interviewed,3,42.1,,,
APP011235,STU03729,CMP0121,2025-03-10,Rejected,0,,,,
APP011236,STU03729,CMP0094,2024-08-05,Selected,0,98.0,26.0,2024-10-20,
APP011237,STU03729,CMP0053,2024-11-18,Shortlisted,1,,,,
APP011238,STU03729,CMP0065,2025-01-25,Shortlisted,4,,,,
APP011239,STU03730,CMP0121,2025-03-03,Interviewed,4,91.5,,,
APP011240,STU03730,CMP0137,2024-10-18,Selected,0,82.2,9.6,2024-11-18,
APP011241,STU03730,CMP0024,2025-01-04,Rejected,0,,,,
APP011242,STU03731,CMP0066,2025-01-30,Interviewed,2,55.3,,,
APP011243,STU03731,CMP0029,2025-01-04,Interviewed,0,65.9,,,
APP011244,STU03731,CMP0036,2025-04-08,Shortlisted,2,,,,
APP011245,STU03732,CMP0035,2025-05-12,Offer Declined,4,66.2,,,
APP011246,STU03732,CMP0018,2025-02-21,Rejected,0,,,,
APP011247,STU03732,CMP0127,2025-02-26,Shortlisted,2,,,,
APP011248,STU03732,CMP0007,2025-02-25,Interviewed,3,50.6,,,
APP011249,STU03733,CMP0037,2025-02-05,Interviewed,1,87.8,,,
APP011250,STU03733,CMP0003,2025-02-23,Selected,1,82.4,36.9,2025-04-05,
APP011251,STU03733,CMP0068,2024-09-03,Selected,1,96.7,11.0,2024-10-09,
APP011252,STU03734,CMP0114,2025-03-06,Selected,2,56.5,16.2,2025-05-20,
APP011253,STU03735,CMP0083,2024-12-05,Shortlisted,0,,,,
APP011254,STU03735,CMP0091,2025-04-29,Offer Accepted,0,42.1,30.6,2025-06-14,2025-09-20
APP011255,STU03735,CMP0103,2025-02-10,Interviewed,4,80.0,,,
APP011256,STU03735,CMP0004,2025-02-01,Selected,4,96.6,6.5,2025-03-27,
APP011257,STU03736,CMP0118,2025-02-21,Shortlisted,3,,,,
APP011258,STU03736,CMP0051,2024-11-12,Interviewed,2,48.0,,,
APP011259,STU03737,CMP0012,2025-05-25,Interview Scheduled,3,,,,
APP011260,STU03738,CMP0118,2024-12-26,Rejected,0,,,,
APP011261,STU03738,CMP0047,2025-04-06,Rejected,0,,,,
APP011262,STU03738,CMP0124,2024-10-12,Interview Scheduled,4,,,,
APP011263,STU03738,CMP0128,2024-11-12,Selected,0,63.5,21.1,2025-01-08,
APP011264,STU03738,CMP0139,2024-10-21,Selected,0,69.3,8.7,2024-12-12,
APP011265,STU03738,CMP0050,2025-01-26,Interviewed,0,52.1,,,
APP011266,STU03739,CMP0104,2025-01-15,Selected,3,40.7,23.5,2025-02-25,
APP011267,STU03739,CMP0033,2024-11-28,Selected,1,71.9,3.5,2025-01-10,
APP011268,STU03740,CMP0094,2024-08-19,Shortlisted,1,,,,
APP011269,STU03740,CMP0108,2024-09-08,Interview Scheduled,2,,,,
APP011270,STU03740,CMP0030,2025-01-07,Rejected,0,,,,
APP011271,STU03740,CMP0017,2024-10-22,Rejected,0,,,,
APP011272,STU03741,CMP0016,2025-02-03,Interviewed,3,66.4,,,
APP011273,STU03741,CMP0022,2024-08-22,Shortlisted,3,,,,
APP011274,STU03741,CMP0044,2025-03-17,Selected,1,91.2,5.1,2025-04-30,
APP011275,STU03741,CMP0021,2025-03-13,Interviewed,1,85.4,,,
APP011276,STU03742,CMP0120,2024-12-03,Selected,1,44.2,20.7,2025-01-28,
APP011277,STU03742,CMP0129,2024-10-26,Offer Accepted,4,57.0,34.4,2024-12-26,2025-02-26
APP011278,STU03742,CMP0036,2024-10-24,Selected,4,81.1,3.7,2024-12-10,
APP011279,STU03742,CMP0044,2025-03-11,Offer Accepted,1,49.5,10.0,2025-06-07,2025-07-03
APP011280,STU03743,CMP0101,2024-12-31,Selected,2,99.4,35.7,2025-03-07,
APP011281,STU03743,CMP0025,2025-05-19,Interviewed,2,77.1,,,
APP011282,STU03743,CMP0092,2024-09-11,Shortlisted,3,,,,
APP011283,STU03744,CMP0047,2025-04-02,Selected,2,42.8,20.1,2025-05-07,
APP011284,STU03744,CMP0010,2025-01-16,Shortlisted,2,,,,
APP011285,STU03744,CMP0069,2024-09-21,Offer Accepted,1,43.4,24.7,2024-11-30,2025-03-06
APP011286,STU03744,CMP0110,2025-03-07,Offer Accepted,2,78.6,4.9,2025-04-29,2025-06-10
APP011287,STU03744,CMP0049,2024-08-30,Interviewed,1,98.5,,,
APP011288,STU03744,CMP0080,2024-08-17,Offer Accepted,1,48.6,14.6,2024-09-25,2024-12-23
APP011289,STU03745,CMP0141,2024-10-25,Offer Declined,0,68.4,,,
APP011290,STU03745,CMP0043,2024-09-21,Interview Scheduled,4,,,,
APP011291,STU03746,CMP0064,2024-10-03,Selected,2,41.7,7.0,2024-11-08,
APP011292,STU03746,CMP0018,2025-05-10,Interviewed,0,60.1,,,
APP011293,STU03746,CMP0042,2025-02-20,Rejected,0,,,,
APP011294,STU03746,CMP0054,2024-08-15,Rejected,0,,,,
APP011295,STU03746,CMP0141,2024-09-04,Selected,2,75.3,11.4,2024-11-03,
APP011296,STU03746,CMP0071,2024-12-23,Interviewed,1,72.9,,,
APP011297,STU03747,CMP0032,2024-09-26,Applied,0,,,,
APP011298,STU03747,CMP0139,2025-03-14,Rejected,0,,,,
APP011299,STU03748,CMP0049,2025-02-26,Offer Declined,3,40.7,,,
APP011300,STU03748,CMP0063,2025-03-21,Offer Declined,2,57.4,,,
APP011301,STU03748,CMP0012,2024-10-30,Shortlisted,1,,,,
APP011302,STU03748,CMP0119,2024-11-05,Offer Declined,4,57.4,,,
APP011303,STU03748,CMP0040,2024-08-27,Interviewed,3,62.7,,,
APP011304,STU03749,CMP0068,2025-01-28,Offer Declined,4,99.8,,,
APP011305,STU03750,CMP0141,2024-08-17,Shortlisted,2,,,,
APP011306,STU03750,CMP0115,2025-01-03,Shortlisted,2,,,,
APP011307,STU03750,CMP0039,2025-02-24,Shortlisted,2,,,,
APP011308,STU03750,CMP0001,2025-05-21,Interviewed,1,87.0,,,
APP011309,STU03750,CMP0018,2025-05-05,Selected,0,79.9,26.2,2025-06-25,
APP011310,STU03751,CMP0065,2025-04-23,Interview Scheduled,2,,,,
APP011311,STU03751,CMP0104,2025-05-07,Interview Scheduled,1,,,,
APP011312,STU03751,CMP0023,2025-04-03,Selected,4,49.2,25.5,2025-06-13,
APP011313,STU03751,CMP0127,2025-02-15,Applied,0,,,,
APP011314,STU03752,CMP0139,2024-08-11,Offer Accepted,4,54.6,28.7,2024-09-17,2025-02-06
APP011315,STU03752,CMP0087,2024-11-20,Rejected,0,,,,
APP011316,STU03753,CMP0030,2025-02-10,Offer Declined,0,58.9,,,
APP011317,STU03754,CMP0110,2024-11-22,Rejected,0,,,,
APP011318,STU03754,CMP0105,2025-04-23,Interviewed,4,57.0,,,
APP011319,STU03755,CMP0014,2024-11-28,Shortlisted,1,,,,
APP011320,STU03755,CMP0037,2025-04-12,Interview Scheduled,2,,,,
APP011321,STU03755,CMP0049,2025-02-15,Interview Scheduled,0,,,,
APP011322,STU03755,CMP0066,2024-10-12,Rejected,0,,,,
APP011323,STU03755,CMP0003,2025-02-02,Rejected,0,,,,
APP011324,STU03756,CMP0122,2024-09-23,Offer Declined,3,92.8,,,
APP011325,STU03756,CMP0091,2025-02-06,Selected,2,57.6,15.5,2025-03-10,
APP011326,STU03756,CMP0055,2024-10-12,Interview Scheduled,0,,,,
APP011327,STU03756,CMP0062,2025-02-18,Rejected,0,,,,
APP011328,STU03757,CMP0114,2024-10-17,Applied,0,,,,
APP011329,STU03757,CMP0128,2024-11-12,Shortlisted,4,,,,
APP011330,STU03757,CMP0092,2025-02-08,Rejected,0,,,,
APP011331,STU03758,CMP0139,2024-09-01,Selected,4,42.0,12.8,2024-10-24,
APP011332,STU03758,CMP0113,2024-10-17,Interviewed,2,98.1,,,
APP011333,STU03758,CMP0053,2025-05-08,Shortlisted,4,,,,
APP011334,STU03758,CMP0025,2025-04-01,Rejected,0,,,,
APP011335,STU03758,CMP0091,2024-11-04,Offer Accepted,2,87.0,36.5,2024-12-12,2025-04-23
APP011336,STU03759,CMP0111,2024-08-11,Selected,0,45.3,16.3,2024-10-30,
APP011337,STU03759,CMP0134,2024-09-27,Shortlisted,3,,,,
APP011338,STU03759,CMP0006,2024-08-22,Rejected,0,,,,
APP011339,STU03759,CMP0080,2024-08-05,Interviewed,2,93.0,,,
APP011340,STU03760,CMP0008,2024-11-29,Applied,0,,,,
APP011341,STU03761,CMP0046,2025-03-09,Selected,1,70.1,3.0,2025-06-04,
APP011342,STU03761,CMP0034,2024-08-25,Rejected,0,,,,
APP011343,STU03761,CMP0135,2025-03-29,Interviewed,1,89.7,,,
APP011344,STU03761,CMP0033,2025-03-06,Interviewed,3,50.9,,,
APP011345,STU03761,CMP0093,2024-09-10,Selected,3,42.9,27.8,2024-12-03,
APP011346,STU03762,CMP0062,2024-11-12,Offer Accepted,4,58.1,22.2,2025-01-02,2025-04-11
APP011347,STU03762,CMP0148,2025-02-06,Selected,3,66.8,21.1,2025-03-18,
APP011348,STU03762,CMP0119,2024-11-11,Rejected,0,,,,
APP011349,STU03762,CMP0149,2024-10-04,Rejected,0,,,,
APP011350,STU03763,CMP0100,2025-03-28,Interviewed,4,90.0,,,
APP011351,STU03763,CMP0111,2025-05-11,Rejected,0,,,,
APP011352,STU03763,CMP0018,2024-10-22,Selected,4,87.2,18.1,2024-12-17,
APP011353,STU03763,CMP0026,2025-05-28,Interviewed,1,75.5,,,
APP011354,STU03764,CMP0067,2024-08-03,Offer Accepted,1,54.6,20.1,2024-10-30,2025-01-24
APP011355,STU03764,CMP0143,2024-12-09,Selected,4,59.3,34.1,2025-03-07,
APP011356,STU03764,CMP0096,2025-02-06,Shortlisted,2,,,,
APP011357,STU03765,CMP0049,2024-08-12,Offer Declined,0,45.5,,,
APP011358,STU03766,CMP0032,2024-11-30,Interviewed,1,67.5,,,
APP011359,STU03766,CMP0011,2024-12-01,Applied,0,,,,
APP011360,STU03766,CMP0106,2025-01-17,Interviewed,0,50.2,,,
APP011361,STU03766,CMP0085,2024-11-29,Selected,4,75.1,20.1,2025-01-08,
APP011362,STU03767,CMP0082,2025-01-03,Selected,0,86.5,12.8,2025-03-25,
APP011363,STU03767,CMP0023,2024-12-05,Rejected,0,,,,
APP011364,STU03767,CMP0136,2024-11-01,Rejected,0,,,,
APP011365,STU03767,CMP0068,2025-05-15,Selected,0,66.2,37.3,2025-07-28,
APP011366,STU03768,CMP0106,2024-11-24,Selected,4,49.7,21.9,2025-01-01,
APP011367,STU03768,CMP0044,2024-12-13,Selected,0,55.3,11.8,2025-01-15,
APP011368,STU03768,CMP0088,2024-09-16,Offer Declined,1,94.6,,,
APP011369,STU03769,CMP0091,2024-12-21,Selected,2,58.8,24.7,2025-03-16,
APP011370,STU03769,CMP0062,2025-05-14,Offer Accepted,2,62.7,16.5,2025-07-20,2025-10-11
APP011371,STU03769,CMP0024,2025-02-16,Shortlisted,3,,,,
APP011372,STU03769,CMP0065,2024-12-16,Interview Scheduled,3,,,,
APP011373,STU03770,CMP0076,2024-11-21,Selected,2,86.1,39.6,2025-01-01,
APP011374,STU03770,CMP0083,2025-01-22,Shortlisted,4,,,,
APP011375,STU03771,CMP0064,2024-11-21,Offer Declined,4,90.6,,,
APP011376,STU03771,CMP0027,2025-05-21,Interviewed,0,81.5,,,
APP011377,STU03771,CMP0070,2024-09-09,Rejected,0,,,,
APP011378,STU03771,CMP0021,2024-11-17,Selected,4,76.0,7.9,2024-12-24,
APP011379,STU03772,CMP0004,2024-11-16,Selected,4,80.7,14.5,2025-02-14,
APP011380,STU03772,CMP0018,2024-09-02,Shortlisted,2,,,,
APP011381,STU03772,CMP0138,2024-11-12,Applied,0,,,,
APP011382,STU03774,CMP0016,2024-11-29,Offer Accepted,1,77.9,21.0,2025-02-05,2025-02-28
APP011383,STU03774,CMP0099,2025-05-01,Interview Scheduled,4,,,,
APP011384,STU03774,CMP0001,2024-09-27,Offer Declined,1,93.0,,,
APP011385,STU03774,CMP0103,2025-04-05,Shortlisted,3,,,,
APP011386,STU03774,CMP0102,2025-03-15,Interviewed,4,98.1,,,
APP011387,STU03774,CMP0008,2025-03-15,Applied,0,,,,
APP011388,STU03775,CMP0054,2025-05-11,Interviewed,4,54.5,,,
APP011389,STU03775,CMP0141,2025-02-22,Rejected,0,,,,
APP011390,STU03776,CMP0112,2025-01-31,Shortlisted,4,,,,
APP011391,STU03776,CMP0090,2024-08-18,Rejected,0,,,,
APP011392,STU03777,CMP0134,2025-03-12,Offer Accepted,0,53.6,31.5,2025-06-04,2025-08-07
APP011393,STU03777,CMP0068,2025-01-24,Shortlisted,4,,,,
APP011394,STU03777,CMP0082,2025-02-09,Applied,0,,,,
APP011395,STU03777,CMP0031,2025-01-26,Interview Scheduled,4,,,,
APP011396,STU03778,CMP0018,2025-03-13,Shortlisted,4,,,,
APP011397,STU03778,CMP0142,2024-11-21,Selected,0,73.4,16.3,2025-02-18,
APP011398,STU03778,CMP0091,2025-04-14,Interviewed,2,70.2,,,
APP011399,STU03778,CMP0097,2025-03-05,Selected,1,67.3,36.2,2025-06-01,
APP011400,STU03779,CMP0068,2024-09-05,Rejected,0,,,,
APP011401,STU03779,CMP0081,2025-03-27,Rejected,0,,,,
APP011402,STU03779,CMP0094,2025-03-25,Interview Scheduled,2,,,,
APP011403,STU03779,CMP0122,2024-09-10,Selected,2,74.9,5.2,2024-11-25,
APP011404,STU03779,CMP0084,2024-09-03,Rejected,0,,,,
APP011405,STU03780,CMP0036,2025-02-20,Rejected,0,,,,
APP011406,STU03781,CMP0142,2024-09-28,Applied,0,,,,
APP011407,STU03782,CMP0143,2024-08-02,Offer Accepted,0,51.1,27.4,2024-09-13,2024-11-01
APP011408,STU03782,CMP0133,2024-10-01,Shortlisted,3,,,,
APP011409,STU03783,CMP0118,2024-11-30,Rejected,0,,,,
APP011410,STU03783,CMP0006,2024-11-19,Rejected,0,,,,
APP011411,STU03783,CMP0031,2024-12-05,Interviewed,3,78.0,,,
APP011412,STU03783,CMP0043,2025-01-28,Interview Scheduled,2,,,,
APP011413,STU03784,CMP0080,2024-11-11,Shortlisted,0,,,,
APP011414,STU03784,CMP0100,2024-09-04,Shortlisted,2,,,,
APP011415,STU03784,CMP0122,2024-08-12,Offer Declined,1,81.6,,,
APP011416,STU03784,CMP0128,2025-05-16,Selected,1,84.0,22.7,2025-07-01,
APP011417,STU03784,CMP0076,2024-10-11,Selected,0,52.0,11.9,2024-11-25,
APP011418,STU03784,CMP0041,2024-11-05,Shortlisted,0,,,,
APP011419,STU03785,CMP0136,2025-04-24,Selected,4,48.8,16.6,2025-06-23,
APP011420,STU03785,CMP0094,2024-10-02,Shortlisted,2,,,,
APP011421,STU03785,CMP0110,2025-02-06,Offer Accepted,4,56.8,8.1,2025-03-23,2025-07-01
APP011422,STU03786,CMP0076,2025-01-23,Selected,3,93.6,7.3,2025-04-12,
APP011423,STU03786,CMP0120,2024-10-22,Rejected,0,,,,
APP011424,STU03786,CMP0073,2025-01-19,Offer Declined,2,52.9,,,
APP011425,STU03786,CMP0145,2024-08-06,Offer Accepted,2,71.6,26.3,2024-09-11,2025-01-21
APP011426,STU03787,CMP0001,2025-02-25,Applied,0,,,,
APP011427,STU03787,CMP0030,2024-09-07,Interview Scheduled,1,,,,
APP011428,STU03787,CMP0049,2025-04-10,Interview Scheduled,4,,,,
APP011429,STU03787,CMP0136,2024-12-03,Rejected,0,,,,
APP011430,STU03787,CMP0106,2024-10-25,Selected,2,74.8,22.6,2024-11-28,
APP011431,STU03787,CMP0058,2025-04-10,Shortlisted,0,,,,
APP011432,STU03789,CMP0047,2025-02-27,Selected,1,56.2,19.2,2025-05-16,
APP011433,STU03789,CMP0059,2025-03-05,Shortlisted,0,,,,
APP011434,STU03789,CMP0101,2025-05-13,Rejected,0,,,,
APP011435,STU03790,CMP0030,2025-01-23,Interview Scheduled,4,,,,
APP011436,STU03791,CMP0069,2025-02-04,Selected,2,62.2,40.0,2025-03-31,
APP011437,STU03791,CMP0130,2024-10-07,Rejected,0,,,,
APP011438,STU03791,CMP0056,2024-11-03,Shortlisted,2,,,,
APP011439,STU03792,CMP0097,2024-12-14,Selected,2,60.1,6.4,2025-02-25,
APP011440,STU03792,CMP0073,2025-03-08,Selected,1,96.9,31.9,2025-05-28,
APP011441,STU03792,CMP0139,2025-02-14,Offer Declined,1,49.0,,,
APP011442,STU03793,CMP0089,2025-03-07,Offer Declined,2,65.3,,,
APP011443,STU03793,CMP0035,2024-09-03,Shortlisted,2,,,,
APP011444,STU03793,CMP0056,2025-03-13,Rejected,0,,,,
APP011445,STU03793,CMP0142,2024-10-05,Rejected,0,,,,
APP011446,STU03793,CMP0008,2024-12-26,Shortlisted,0,,,,
APP011447,STU03794,CMP0104,2025-01-21,Selected,1,76.2,29.3,2025-03-31,
APP011448,STU03794,CMP0033,2025-02-09,Interview Scheduled,4,,,,
APP011449,STU03794,CMP0090,2025-04-26,Interviewed,0,84.5,,,
APP011450,STU03795,CMP0060,2024-09-07,Offer Accepted,0,60.4,6.4,2024-11-27,2025-01-14
APP011451,STU03795,CMP0055,2024-08-27,Interview Scheduled,1,,,,
APP011452,STU03795,CMP0037,2024-08-21,Rejected,0,,,,
APP011453,STU03796,CMP0036,2024-10-06,Interview Scheduled,4,,,,
APP011454,STU03796,CMP0029,2025-01-31,Interviewed,3,64.9,,,
APP011455,STU03796,CMP0050,2024-09-21,Rejected,0,,,,
APP011456,STU03797,CMP0099,2025-03-22,Selected,0,89.4,9.7,2025-06-16,
APP011457,STU03797,CMP0007,2024-12-09,Interview Scheduled,3,,,,
APP011458,STU03797,CMP0142,2025-04-23,Rejected,0,,,,
APP011459,STU03797,CMP0147,2025-01-17,Applied,0,,,,
APP011460,STU03797,CMP0128,2025-02-21,Shortlisted,2,,,,
APP011461,STU03797,CMP0010,2024-12-07,Offer Declined,0,64.3,,,
APP011462,STU03798,CMP0090,2024-08-17,Selected,0,40.6,4.9,2024-09-17,
APP011463,STU03799,CMP0017,2024-12-31,Rejected,0,,,,
APP011464,STU03799,CMP0085,2024-11-28,Rejected,0,,,,
APP011465,STU03799,CMP0064,2024-08-21,Interview Scheduled,1,,,,
APP011466,STU03799,CMP0026,2025-05-17,Rejected,0,,,,
APP011467,STU03800,CMP0132,2025-05-22,Shortlisted,1,,,,
APP011468,STU03801,CMP0112,2025-04-06,Selected,2,81.0,40.0,2025-06-23,
APP011469,STU03801,CMP0146,2024-11-02,Interviewed,2,51.1,,,
APP011470,STU03801,CMP0059,2024-10-31,Rejected,0,,,,
APP011471,STU03802,CMP0055,2025-04-05,Interview Scheduled,3,,,,
APP011472,STU03802,CMP0036,2024-10-07,Interview Scheduled,1,,,,
APP011473,STU03803,CMP0054,2024-09-22,Selected,1,93.2,23.7,2024-11-21,
APP011474,STU03803,CMP0063,2024-11-19,Shortlisted,3,,,,
APP011475,STU03804,CMP0140,2025-01-22,Shortlisted,3,,,,
APP011476,STU03804,CMP0015,2024-08-03,Rejected,0,,,,
APP011477,STU03804,CMP0083,2025-05-25,Interview Scheduled,2,,,,
APP011478,STU03804,CMP0022,2025-02-09,Offer Declined,0,81.8,,,
APP011479,STU03804,CMP0118,2024-11-08,Shortlisted,1,,,,
APP011480,STU03805,CMP0087,2025-05-16,Offer Declined,0,68.7,,,
APP011481,STU03805,CMP0148,2024-11-21,Offer Declined,2,52.8,,,
APP011482,STU03805,CMP0125,2025-01-10,Selected,0,81.8,17.4,2025-03-17,
APP011483,STU03806,CMP0124,2025-01-04,Rejected,0,,,,
APP011484,STU03806,CMP0109,2025-04-15,Selected,2,40.2,12.1,2025-06-14,
APP011485,STU03806,CMP0102,2024-12-16,Shortlisted,3,,,,
APP011486,STU03806,CMP0137,2024-11-18,Rejected,0,,,,
APP011487,STU03807,CMP0142,2025-03-25,Rejected,0,,,,
APP011488,STU03808,CMP0041,2025-03-08,Interviewed,2,90.4,,,
APP011489,STU03808,CMP0132,2024-11-27,Shortlisted,2,,,,
APP011490,STU03809,CMP0043,2025-05-02,Selected,0,61.7,28.1,2025-07-19,
APP011491,STU03809,CMP0060,2024-10-28,Shortlisted,3,,,,
APP011492,STU03809,CMP0033,2025-01-01,Shortlisted,0,,,,
APP011493,STU03810,CMP0130,2025-04-24,Interview Scheduled,3,,,,
APP011494,STU03810,CMP0122,2024-09-01,Rejected,0,,,,
APP011495,STU03810,CMP0141,2025-01-12,Selected,2,56.6,24.9,2025-03-06,
APP011496,STU03811,CMP0054,2025-03-16,Rejected,0,,,,
APP011497,STU03811,CMP0008,2024-10-25,Interview Scheduled,3,,,,
APP011498,STU03812,CMP0085,2024-09-03,Selected,4,46.3,23.6,2024-12-01,
APP011499,STU03812,CMP0143,2024-10-01,Shortlisted,2,,,,
APP011500,STU03812,CMP0003,2025-02-06,Interview Scheduled,0,,,,
APP011501,STU03812,CMP0020,2024-12-11,Rejected,0,,,,
APP011502,STU03813,CMP0077,2025-05-15,Interviewed,1,68.6,,,
APP011503,STU03813,CMP0133,2024-10-01,Interview Scheduled,3,,,,
APP011504,STU03813,CMP0064,2024-12-19,Shortlisted,3,,,,
APP011505,STU03813,CMP0089,2024-09-20,Selected,2,81.1,15.4,2024-12-06,
APP011506,STU03814,CMP0048,2024-08-09,Interviewed,2,93.6,,,
APP011507,STU03814,CMP0148,2025-03-08,Shortlisted,3,,,,
APP011508,STU03814,CMP0043,2025-03-14,Shortlisted,3,,,,
APP011509,STU03815,CMP0150,2024-08-18,Rejected,0,,,,
APP011510,STU03815,CMP0023,2025-05-14,Offer Declined,4,82.0,,,
APP011511,STU03815,CMP0086,2024-11-02,Interview Scheduled,1,,,,
APP011512,STU03816,CMP0066,2025-03-08,Selected,2,67.8,18.8,2025-04-23,
APP011513,STU03816,CMP0146,2024-10-11,Rejected,0,,,,
APP011514,STU03816,CMP0147,2024-10-25,Rejected,0,,,,
APP011515,STU03816,CMP0097,2024-11-02,Rejected,0,,,,
APP011516,STU03816,CMP0092,2024-10-30,Applied,0,,,,
APP011517,STU03816,CMP0127,2024-12-04,Shortlisted,3,,,,
APP011518,STU03817,CMP0107,2025-01-02,Applied,0,,,,
APP011519,STU03817,CMP0097,2024-12-22,Selected,4,42.9,17.2,2025-03-07,
APP011520,STU03818,CMP0070,2024-11-23,Interviewed,1,42.9,,,
APP011521,STU03818,CMP0132,2024-08-20,Selected,0,75.9,27.0,2024-10-01,
APP011522,STU03818,CMP0014,2025-05-07,Selected,0,86.7,36.8,2025-08-04,
APP011523,STU03818,CMP0091,2025-05-05,Applied,0,,,,
APP011524,STU03818,CMP0020,2025-02-13,Shortlisted,4,,,,
APP011525,STU03818,CMP0004,2024-10-01,Shortlisted,2,,,,
APP011526,STU03820,CMP0107,2025-05-16,Offer Accepted,3,67.8,8.9,2025-06-18,2025-11-05
APP011527,STU03820,CMP0052,2025-02-27,Shortlisted,3,,,,
APP011528,STU03820,CMP0072,2024-12-13,Interview Scheduled,1,,,,
APP011529,STU03820,CMP0124,2025-04-07,Shortlisted,3,,,,
APP011530,STU03820,CMP0085,2025-03-14,Applied,0,,,,
APP011531,STU03821,CMP0121,2024-12-11,Rejected,0,,,,
APP011532,STU03821,CMP0060,2024-08-24,Interview Scheduled,2,,,,
APP011533,STU03822,CMP0141,2025-01-31,Shortlisted,2,,,,
APP011534,STU03822,CMP0120,2024-12-23,Shortlisted,4,,,,
APP011535,STU03822,CMP0117,2025-04-26,Rejected,0,,,,
APP011536,STU03824,CMP0109,2024-08-18,Interview Scheduled,0,,,,
APP011537,STU03825,CMP0136,2024-08-18,Rejected,0,,,,
APP011538,STU03825,CMP0013,2024-11-18,Shortlisted,0,,,,
APP011539,STU03825,CMP0080,2024-08-15,Selected,4,88.7,15.3,2024-10-08,
APP011540,STU03825,CMP0075,2025-05-16,Applied,0,,,,
APP011541,STU03825,CMP0119,2025-05-07,Interviewed,4,56.5,,,
APP011542,STU03826,CMP0114,2024-10-07,Interviewed,1,76.7,,,
APP011543,STU03826,CMP0063,2025-03-19,Rejected,0,,,,
APP011544,STU03826,CMP0099,2024-08-27,Shortlisted,2,,,,
APP011545,STU03826,CMP0068,2025-04-14,Rejected,0,,,,
APP011546,STU03826,CMP0122,2025-03-21,Shortlisted,0,,,,
APP011547,STU03827,CMP0012,2024-11-22,Shortlisted,1,,,,
APP011548,STU03827,CMP0052,2024-10-11,Interview Scheduled,2,,,,
APP011549,STU03827,CMP0125,2024-11-05,Interview Scheduled,4,,,,
APP011550,STU03828,CMP0145,2024-08-03,Shortlisted,2,,,,
APP011551,STU03829,CMP0142,2025-05-20,Selected,1,53.5,19.5,2025-08-09,
APP011552,STU03830,CMP0025,2024-10-14,Shortlisted,3,,,,
