customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,Cluster
CUST007050,151,2,6556.070000000001,2,1,1,4,Others,1
CUST007051,32,9,46449.65,5,4,5,14,Champions,3
CUST007052,62,11,42524.76,4,5,5,14,Champions,3
CUST007053,44,14,79535.04000000001,4,5,5,14,Champions,3
CUST007054,216,9,31243.01,2,4,3,9,At Risk,0
CUST007055,214,4,11482.88,2,1,1,4,Others,1
CUST007056,31,10,44495.42,5,5,5,15,Champions,3
CUST007057,174,9,25186.42,2,4,2,8,At Risk,0
CUST007058,267,9,49832.63,1,4,5,10,At Risk,3
CUST007059,191,5,25314.609999999997,2,1,3,6,Cannot Lose Them,1
CUST007060,268,8,30132.57,1,4,3,8,At Risk,0
CUST007061,154,7,28238.059999999998,2,3,3,8,At Risk,0
CUST007062,55,3,11833.91,4,1,1,6,New Customers,1
CUST007063,168,3,13346.7,2,1,1,4,Others,1
CUST007064,62,11,49136.229999999996,4,5,5,14,Champions,3
CUST007065,29,5,31033.16,5,1,3,9,New Customers,1
CUST007066,200,6,21362.33,2,2,2,6,Others,1
CUST007067,197,15,69964.98999999999,2,5,5,12,At Risk,3
CUST007068,19,8,51400.59,5,4,5,14,Champions,3
CUST007069,339,5,39962.41,1,1,4,6,Cannot Lose Them,2
CUST007070,5,7,23522.96,5,3,2,10,Loyal Customers,0
CUST007071,92,4,32013.11,3,1,3,7,Potential Loyalists,1
CUST007072,287,10,48615.85,1,5,5,11,At Risk,3
CUST007073,282,6,37957.8,1,2,4,7,Cannot Lose Them,0
CUST007074,87,5,18586.58,3,1,2,6,Others,1
CUST007075,57,12,38381.65,4,5,4,13,Champions,3
CUST007076,19,5,12625.9,5,1,1,7,New Customers,1
CUST007077,266,6,33295.19,1,2,4,7,Cannot Lose Them,0
CUST007078,151,5,19885.74,2,1,2,5,Others,1
CUST007079,275,10,51867.66,1,5,5,11,At Risk,3
CUST007080,63,6,28526.25,4,2,3,9,New Customers,0
CUST007081,155,12,42551.73,2,5,5,12,At Risk,3
CUST007082,149,8,40682.8,3,4,4,11,Loyal Customers,0
CUST007083,174,7,19328.06,2,3,2,7,At Risk,1
CUST007084,8,5,24472.05,5,1,2,8,New Customers,1
CUST007085,308,2,5358.27,1,1,1,3,Lost,2
CUST007086,276,6,51892.770000000004,1,2,5,8,Cannot Lose Them,0
CUST007087,427,9,53014.47,1,4,5,10,At Risk,3
CUST007088,472,4,12679.49,1,1,1,3,Lost,2
CUST007089,56,3,3373.6499999999996,4,1,1,6,New Customers,1
CUST007090,226,4,25269.1,2,1,3,6,Cannot Lose Them,1
CUST007091,144,4,16341.7,3,1,1,5,Others,1
CUST007092,69,10,40150.22,4,5,4,13,Champions,3
CUST007093,128,6,10909.08,3,2,1,6,Others,1
CUST007094,22,5,18835.05,5,1,2,8,New Customers,1
CUST007095,27,6,20979.4,5,2,2,9,New Customers,1
CUST007096,150,13,47397.94,3,5,5,13,Loyal Customers,3
CUST007097,323,5,21099.370000000003,1,1,2,4,Lost,2
CUST007098,34,4,13308.59,5,1,1,7,New Customers,1
CUST007099,240,8,45339.94,2,4,5,11,At Risk,0
CUST007100,103,7,14037.56,3,3,1,7,Loyal Customers,1
CUST007101,236,5,20332.98,2,1,2,5,Others,1
CUST007102,207,7,19991.66,2,3,2,7,At Risk,1
CUST007103,105,8,37433.11,3,4,4,11,Loyal Customers,0
CUST007104,69,8,38421.22,4,4,4,12,Champions,0
CUST007105,36,15,76414.57,5,5,5,15,Champions,3
CUST007106,65,6,12783.04,4,2,1,7,New Customers,1
CUST007107,115,9,42642.03,3,4,5,12,Loyal Customers,0
CUST007108,60,8,30075.43,4,4,3,11,Loyal Customers,0
CUST007109,35,7,28829.23,5,3,3,11,Loyal Customers,0
CUST007110,3,7,41304.5,5,3,4,12,Loyal Customers,0
CUST007111,67,3,12883.359999999999,4,1,1,6,New Customers,1
CUST007112,318,3,8453.04,1,1,1,3,Lost,2
CUST007113,14,14,55916.22,5,5,5,15,Champions,3
CUST007114,736,6,24365.14,1,2,2,5,Lost,2
CUST007115,141,8,51765.28,3,4,5,12,Loyal Customers,3
CUST007116,92,4,12906.689999999999,3,1,1,5,Others,1
CUST007117,26,3,19240.11,5,1,2,8,New Customers,1
CUST007118,144,5,12758.0,3,1,1,5,Others,1
CUST007119,108,6,38363.2,3,2,4,9,Potential Loyalists,0
CUST007120,148,5,26036.41,3,1,3,7,Potential Loyalists,1
CUST007121,613,5,30086.9,1,1,3,5,Cannot Lose Them,2
CUST007122,13,5,13659.54,5,1,1,7,New Customers,1
CUST007123,109,4,21048.879999999997,3,1,2,6,Others,1
CUST007124,138,6,14837.019999999999,3,2,1,6,Others,1
CUST007125,6,10,41098.049999999996,5,5,4,14,Champions,3
CUST007126,117,9,31911.89,3,4,3,10,Loyal Customers,0
CUST007127,93,12,34265.44,3,5,4,12,Loyal Customers,3
CUST007128,69,10,47817.240000000005,4,5,5,14,Champions,3
CUST007129,128,4,13530.23,3,1,1,5,Others,1
CUST007130,25,4,10563.86,5,1,1,7,New Customers,1
CUST007131,453,7,23626.440000000002,1,3,2,6,At Risk,2
CUST007132,91,7,39129.729999999996,3,3,4,10,Loyal Customers,0
CUST007133,125,5,19391.23,3,1,2,6,Others,1
CUST007134,260,7,32903.96,2,3,4,9,At Risk,0
CUST007135,39,6,29484.75,4,2,3,9,New Customers,0
CUST007136,34,9,34242.81,5,4,4,13,Champions,0
CUST007137,706,1,7661.25,1,1,1,3,Lost,2
CUST007138,187,4,17081.93,2,1,1,4,Others,1
CUST007139,92,5,7627.0,3,1,1,5,Others,1
CUST007140,512,8,52991.9,1,4,5,10,At Risk,2
CUST007141,35,6,33368.36,5,2,4,11,New Customers,0
CUST007142,22,11,28235.75,5,5,3,13,Loyal Customers,0
CUST007143,37,11,54567.42,4,5,5,14,Champions,3
CUST007144,148,5,12344.53,3,1,1,5,Others,1
CUST007145,29,8,27253.14,5,4,3,12,Loyal Customers,0
CUST007146,170,4,15057.37,2,1,1,4,Others,1
CUST007147,146,7,29533.01,3,3,3,9,Loyal Customers,0
CUST007148,151,6,30292.53,2,2,3,7,Cannot Lose Them,0
CUST007149,46,10,57796.619999999995,4,5,5,14,Champions,3
CUST007150,203,5,10076.83,2,1,1,4,Others,1
CUST007151,66,8,21474.79,4,4,2,10,Loyal Customers,0
CUST007152,19,9,32501.76,5,4,3,12,Loyal Customers,0
CUST007153,378,2,4116.41,1,1,1,3,Lost,2
CUST007154,67,6,17037.780000000002,4,2,1,7,New Customers,1
CUST007155,242,6,17732.16,2,2,2,6,Others,1
CUST007156,203,3,15908.880000000001,2,1,1,4,Others,1
CUST007157,417,5,17309.67,1,1,1,3,Lost,2
CUST007158,164,6,42988.07,2,2,5,9,Cannot Lose Them,0
CUST007159,66,7,27893.33,4,3,3,10,Loyal Customers,0
CUST007160,137,6,24508.129999999997,3,2,2,7,Others,1
CUST007162,237,7,40494.57,2,3,4,9,At Risk,0
CUST007163,38,11,69750.39,4,5,5,14,Champions,3
CUST007164,206,4,8780.970000000001,2,1,1,4,Others,1
CUST007165,23,6,30847.37,5,2,3,10,New Customers,0
CUST007166,450,3,15447.54,1,1,1,3,Lost,2
CUST007167,35,6,24882.04,5,2,2,9,New Customers,1
CUST007168,111,6,25546.579999999998,3,2,3,8,Potential Loyalists,1
CUST007169,234,7,36157.409999999996,2,3,4,9,At Risk,0
CUST007170,74,7,25705.260000000002,4,3,3,10,Loyal Customers,0
CUST007171,222,7,26420.55,2,3,3,8,At Risk,0
CUST007172,70,6,31290.12,4,2,3,9,New Customers,0
CUST007173,65,5,33177.64,4,1,4,9,New Customers,0
CUST007174,120,5,25526.6,3,1,3,7,Potential Loyalists,1
CUST007175,207,7,42694.25,2,3,5,10,At Risk,0
CUST007176,46,13,56032.880000000005,4,5,5,14,Champions,3
CUST007177,92,6,15553.439999999999,3,2,1,6,Others,1
CUST007178,3,12,49737.24,5,5,5,15,Champions,3
CUST007179,3,6,21313.16,5,2,2,9,New Customers,1
CUST007180,166,6,31887.14,2,2,3,7,Cannot Lose Them,0
CUST007181,268,7,53950.979999999996,1,3,5,9,At Risk,0
CUST007182,335,4,15294.64,1,1,1,3,Lost,2
CUST007183,4,10,44514.02,5,5,5,15,Champions,3
CUST007184,331,7,51309.090000000004,1,3,5,9,At Risk,0
CUST007185,25,6,21985.37,5,2,2,9,New Customers,1
CUST007186,84,10,55280.5,3,5,5,13,Loyal Customers,3
CUST007187,354,4,20455.219999999998,1,1,2,4,Lost,2
CUST007188,148,9,45498.32,3,4,5,12,Loyal Customers,3
CUST007189,105,10,35542.69,3,5,4,12,Loyal Customers,0
CUST007190,51,8,31221.2,4,4,3,11,Loyal Customers,0
CUST007191,81,9,32009.25,4,4,3,11,Loyal Customers,0
CUST007192,28,7,38089.45,5,3,4,12,Loyal Customers,0
CUST007193,47,7,31269.27,4,3,3,10,Loyal Customers,0
CUST007194,231,3,6993.34,2,1,1,4,Others,1
CUST007195,598,3,13345.1,1,1,1,3,Lost,2
CUST007196,42,3,11251.62,4,1,1,6,New Customers,1
CUST007197,70,8,44980.61,4,4,5,13,Champions,0
CUST007198,218,5,25899.45,2,1,3,6,Cannot Lose Them,1
CUST007199,202,10,30375.84,2,5,3,10,At Risk,0
CUST007200,193,6,28258.4,2,2,3,7,Cannot Lose Them,0
CUST007201,23,7,34876.33,5,3,4,12,Loyal Customers,0
CUST007202,174,8,24682.71,2,4,2,8,At Risk,0
CUST007203,126,7,30470.649999999998,3,3,3,9,Loyal Customers,0
CUST007204,384,8,25154.67,1,4,2,7,At Risk,2
CUST007205,6,6,28013.88,5,2,3,10,New Customers,0
CUST007206,227,4,12896.27,2,1,1,4,Others,1
CUST007207,149,5,14869.46,3,1,1,5,Others,1
CUST007208,439,4,2932.79,1,1,1,3,Lost,2
CUST007209,327,6,28037.11,1,2,3,6,Cannot Lose Them,2
CUST007210,46,5,19327.059999999998,4,1,2,7,New Customers,1
CUST007211,87,7,22631.91,3,3,2,8,Loyal Customers,0
CUST007212,70,9,34096.159999999996,4,4,4,12,Champions,0
CUST007213,80,6,42690.96,4,2,5,11,New Customers,0
CUST007214,90,4,23232.77,3,1,2,6,Others,1
CUST007215,3,6,24636.120000000003,5,2,2,9,New Customers,1
CUST007216,411,5,16750.5,1,1,1,3,Lost,2
CUST007217,280,7,42075.31,1,3,4,8,At Risk,0
CUST007218,197,6,28452.09,2,2,3,7,Cannot Lose Them,0
CUST007219,244,5,34587.17,2,1,4,7,Cannot Lose Them,0
CUST007220,17,7,23531.71,5,3,2,10,Loyal Customers,0
CUST007221,21,3,19561.710000000003,5,1,2,8,New Customers,1
CUST007222,253,5,22482.97,2,1,2,5,Others,1
CUST007223,40,10,52026.1,4,5,5,14,Champions,3
CUST007224,96,7,31054.47,3,3,3,9,Loyal Customers,0
CUST007225,23,10,60097.07,5,5,5,15,Champions,3
CUST007226,22,9,31141.98,5,4,3,12,Loyal Customers,0
CUST007227,309,6,27859.46,1,2,3,6,Cannot Lose Them,2
CUST007228,153,5,17933.14,2,1,2,5,Others,1
CUST007229,95,11,56008.12,3,5,5,13,Loyal Customers,3
CUST007230,38,9,37597.87,4,4,4,12,Champions,0
CUST007231,62,4,16153.390000000001,4,1,1,6,New Customers,1
CUST007232,182,4,8845.92,2,1,1,4,Others,1
CUST007233,525,3,14803.07,1,1,1,3,Lost,2
CUST007234,137,7,23883.65,3,3,2,8,Loyal Customers,0
CUST007235,144,4,14965.08,3,1,1,5,Others,1
CUST007236,164,10,47236.66,2,5,5,12,At Risk,3
CUST007237,195,6,41026.020000000004,2,2,4,8,Cannot Lose Them,0
CUST007238,245,6,32945.88,2,2,4,8,Cannot Lose Them,0
CUST007239,267,10,50604.06,1,5,5,11,At Risk,3
CUST007240,416,6,29790.75,1,2,3,6,Cannot Lose Them,2
CUST007241,49,7,37891.24,4,3,4,11,Loyal Customers,0
CUST007242,252,8,30510.89,2,4,3,9,At Risk,0
CUST007243,200,7,33719.869999999995,2,3,4,9,At Risk,0
CUST007244,7,8,29479.17,5,4,3,12,Loyal Customers,0
CUST007245,138,9,37334.91,3,4,4,11,Loyal Customers,0
CUST007246,79,5,27729.61,4,1,3,8,New Customers,1
CUST007247,45,5,15784.93,4,1,1,6,New Customers,1
CUST007248,670,6,21121.43,1,2,2,5,Lost,2
CUST007249,179,7,18636.28,2,3,2,7,At Risk,1
CUST007250,56,7,23879.67,4,3,2,9,Loyal Customers,0
CUST007251,632,8,32775.6,1,4,3,8,At Risk,2
CUST007252,58,6,37591.86,4,2,4,10,New Customers,0
CUST007253,172,7,30085.85,2,3,3,8,At Risk,0
CUST007254,13,12,60555.9,5,5,5,15,Champions,3
CUST007255,217,9,36124.61,2,4,4,10,At Risk,0
CUST007256,340,5,30364.92,1,1,3,5,Cannot Lose Them,2
CUST007257,679,2,14569.87,1,1,1,3,Lost,2
CUST007258,24,8,38366.39,5,4,4,13,Champions,0
CUST007259,199,9,31475.25,2,4,3,9,At Risk,0
CUST007260,97,9,45135.58,3,4,5,12,Loyal Customers,3
CUST007261,34,11,47496.229999999996,5,5,5,15,Champions,3
CUST007262,129,4,15078.35,3,1,1,5,Others,1
CUST007263,243,5,9449.76,2,1,1,4,Others,1
CUST007264,222,6,25337.16,2,2,3,7,Cannot Lose Them,1
CUST007265,83,10,29222.7,4,5,3,12,Loyal Customers,0
CUST007266,2,5,20355.1,5,1,2,8,New Customers,1
CUST007267,261,6,27562.33,2,2,3,7,Cannot Lose Them,0
CUST007268,1,11,43285.05,5,5,5,15,Champions,3
CUST007269,19,10,37261.28,5,5,4,14,Champions,0
CUST007270,72,6,43126.99,4,2,5,11,New Customers,0
CUST007271,285,6,26607.36,1,2,3,6,Cannot Lose Them,1
CUST007272,59,7,37361.27,4,3,4,11,Loyal Customers,0
CUST007273,197,5,15037.34,2,1,1,4,Others,1
CUST007274,101,13,31643.27,3,5,3,11,Loyal Customers,3
CUST007275,347,3,14115.59,1,1,1,3,Lost,2
CUST007276,31,15,50519.1,5,5,5,15,Champions,3
CUST007277,92,5,18835.7,3,1,2,6,Others,1
CUST007278,185,3,13659.1,2,1,1,4,Others,1
CUST007279,36,7,36768.1,5,3,4,12,Loyal Customers,0
CUST007280,18,9,42842.96,5,4,5,14,Champions,0
CUST007281,185,3,4436.7300000000005,2,1,1,4,Others,1
CUST007282,196,9,38171.42,2,4,4,10,At Risk,0
CUST007283,231,12,84321.91,2,5,5,12,At Risk,3
CUST007284,158,6,50465.799999999996,2,2,5,9,Cannot Lose Them,0
CUST007285,32,5,23988.4,5,1,2,8,New Customers,1
CUST007286,88,10,47951.78,3,5,5,13,Loyal Customers,3
CUST007287,93,6,34623.93,3,2,4,9,Potential Loyalists,0
CUST007288,25,9,23330.46,5,4,2,11,Loyal Customers,0
CUST007289,305,6,30137.7,1,2,3,6,Cannot Lose Them,0
CUST007290,204,5,24006.33,2,1,2,5,Others,1
CUST007291,81,8,32168.08,4,4,3,11,Loyal Customers,0
CUST007292,127,7,40218.020000000004,3,3,4,10,Loyal Customers,0
CUST007293,56,11,44037.159999999996,4,5,5,14,Champions,3
CUST007294,39,4,16771.04,4,1,1,6,New Customers,1
CUST007295,139,3,15660.92,3,1,1,5,Others,1
CUST007296,37,4,19463.15,4,1,2,7,New Customers,1
CUST007297,31,8,24410.22,5,4,2,11,Loyal Customers,0
CUST007298,88,4,18036.93,3,1,2,6,Others,1
CUST007299,3,8,27893.050000000003,5,4,3,12,Loyal Customers,0
CUST007300,470,4,25198.6,1,1,3,5,Cannot Lose Them,2
CUST007301,597,2,6451.370000000001,1,1,1,3,Lost,2
CUST007302,243,4,9833.71,2,1,1,4,Others,1
CUST007303,19,4,19262.989999999998,5,1,2,8,New Customers,1
CUST007304,66,6,34733.83,4,2,4,10,New Customers,0
CUST007305,29,3,4735.75,5,1,1,7,New Customers,1
CUST007306,39,5,23518.7,4,1,2,7,New Customers,1
CUST007307,168,7,23405.85,2,3,2,7,At Risk,0
CUST007308,195,6,26178.839999999997,2,2,3,7,Cannot Lose Them,1
CUST007309,150,8,31535.96,3,4,3,10,Loyal Customers,0
CUST007310,297,4,18658.84,1,1,2,4,Lost,2
CUST007311,171,6,32918.09,2,2,4,8,Cannot Lose Them,0
CUST007312,193,5,16878.69,2,1,1,4,Others,1
CUST007313,147,4,19183.879999999997,3,1,2,6,Others,1
CUST007314,174,4,13227.49,2,1,1,4,Others,1
CUST007315,75,5,15704.14,4,1,1,6,New Customers,1
CUST007316,23,6,56280.119999999995,5,2,5,12,New Customers,0
CUST007317,51,4,15523.81,4,1,1,6,New Customers,1
CUST007318,245,7,23776.06,2,3,2,7,At Risk,0
CUST007319,120,9,42829.44,3,4,5,12,Loyal Customers,0
CUST007320,113,11,33044.39,3,5,4,12,Loyal Customers,0
CUST007321,344,5,23871.53,1,1,2,4,Lost,2
CUST007322,34,10,29684.5,5,5,3,13,Loyal Customers,0
CUST007323,63,8,41835.57,4,4,4,12,Champions,0
CUST007324,320,5,20216.79,1,1,2,4,Lost,2
CUST007325,149,12,49375.06,3,5,5,13,Loyal Customers,3
CUST007326,83,10,42185.56,4,5,4,13,Champions,3
CUST007327,39,6,15517.630000000001,4,2,1,7,New Customers,1
CUST007328,59,5,16296.730000000001,4,1,1,6,New Customers,1
CUST007329,30,4,11276.3,5,1,1,7,New Customers,1
CUST007330,269,3,8422.9,1,1,1,3,Lost,1
CUST007331,30,11,32020.67,5,5,3,13,Loyal Customers,0
CUST007332,118,8,39549.55,3,4,4,11,Loyal Customers,0
CUST007333,107,7,46556.36,3,3,5,11,Loyal Customers,0
CUST007334,177,6,34456.66,2,2,4,8,Cannot Lose Them,0
CUST007335,60,2,6107.79,4,1,1,6,New Customers,1
CUST007336,184,7,29411.71,2,3,3,8,At Risk,0
CUST007337,11,9,39193.049999999996,5,4,4,13,Champions,0
CUST007338,150,7,29747.21,3,3,3,9,Loyal Customers,0
CUST007339,80,6,10550.830000000002,4,2,1,7,New Customers,1
CUST007340,48,4,29870.04,4,1,3,8,New Customers,1
CUST007341,107,9,38375.64,3,4,4,11,Loyal Customers,0
CUST007342,69,4,16902.510000000002,4,1,1,6,New Customers,1
CUST007343,166,5,19008.17,2,1,2,5,Others,1
CUST007344,258,14,106079.59,2,5,5,12,At Risk,3
CUST007345,20,9,44912.06,5,4,5,14,Champions,3
CUST007346,31,9,45306.38,5,4,5,14,Champions,3
CUST007347,387,6,32959.81,1,2,4,7,Cannot Lose Them,2
CUST007348,111,12,62711.88,3,5,5,13,Loyal Customers,3
CUST007349,130,3,16843.0,3,1,1,5,Others,1
CUST007350,235,7,23604.65,2,3,2,7,At Risk,0
CUST007351,12,6,30800.02,5,2,3,10,New Customers,0
CUST007352,242,7,28811.79,2,3,3,8,At Risk,0
CUST007353,44,7,37667.58,4,3,4,11,Loyal Customers,0
CUST007354,590,6,27455.43,1,2,3,6,Cannot Lose Them,2
CUST007355,40,14,66495.9,4,5,5,14,Champions,3
CUST007356,176,6,28691.160000000003,2,2,3,7,Cannot Lose Them,0
CUST007357,31,5,27658.56,5,1,3,9,New Customers,1
CUST007358,24,13,41073.65,5,5,4,14,Champions,3
CUST007359,36,11,53907.5,5,5,5,15,Champions,3
CUST007360,39,3,4392.47,4,1,1,6,New Customers,1
CUST007361,222,12,69419.12,2,5,5,12,At Risk,3
CUST007362,231,5,16941.07,2,1,1,4,Others,1
CUST007363,298,8,35311.19,1,4,4,9,At Risk,0
CUST007364,68,6,23368.53,4,2,2,8,New Customers,1
CUST007365,38,6,10357.279999999999,4,2,1,7,New Customers,1
CUST007366,249,5,16567.95,2,1,1,4,Others,1
CUST007367,183,5,21634.28,2,1,2,5,Others,1
CUST007368,155,8,32119.28,2,4,3,9,At Risk,0
CUST007369,84,9,44675.3,3,4,5,12,Loyal Customers,3
CUST007370,63,6,47757.43,4,2,5,11,New Customers,0
CUST007371,483,6,26638.14,1,2,3,6,Cannot Lose Them,2
CUST007372,128,5,18980.76,3,1,2,6,Others,1
CUST007373,35,8,34255.71,5,4,4,13,Champions,0
CUST007374,522,3,21641.11,1,1,2,4,Lost,2
CUST007375,299,7,17884.85,1,3,2,6,At Risk,1
CUST007376,56,7,16573.2,4,3,1,8,Loyal Customers,1
CUST007377,2,3,4249.4,5,1,1,7,New Customers,1
CUST007378,605,5,10833.17,1,1,1,3,Lost,2
CUST007379,160,9,28730.11,2,4,3,9,At Risk,0
CUST007380,411,3,9804.51,1,1,1,3,Lost,2
CUST007381,98,7,24429.03,3,3,2,8,Loyal Customers,0
CUST007382,11,8,44260.08,5,4,5,14,Champions,0
CUST007383,73,8,43500.240000000005,4,4,5,13,Champions,0
CUST007384,94,9,48339.64,3,4,5,12,Loyal Customers,3
CUST007385,135,8,35044.520000000004,3,4,4,11,Loyal Customers,0
CUST007386,32,15,61261.71,5,5,5,15,Champions,3
CUST007387,27,7,29146.96,5,3,3,11,Loyal Customers,0
CUST007388,82,4,25405.170000000002,4,1,3,8,New Customers,1
CUST007389,223,4,11848.66,2,1,1,4,Others,1
CUST007390,138,7,29641.91,3,3,3,9,Loyal Customers,0
CUST007391,39,9,55906.39,4,4,5,13,Champions,3
CUST007392,248,8,29343.07,2,4,3,9,At Risk,0
CUST007393,11,8,21871.93,5,4,2,11,Loyal Customers,0
CUST007394,540,3,7943.41,1,1,1,3,Lost,2
CUST007395,134,9,49688.15,3,4,5,12,Loyal Customers,3
CUST007396,66,6,22165.73,4,2,2,8,New Customers,1
CUST007397,348,3,8563.600000000002,1,1,1,3,Lost,2
CUST007398,13,9,16681.97,5,4,1,10,Loyal Customers,0
CUST007399,85,7,39265.54,3,3,4,10,Loyal Customers,0
CUST007400,205,7,32876.15,2,3,4,9,At Risk,0
CUST007401,86,6,19541.34,3,2,2,7,Others,1
CUST007402,342,3,14199.43,1,1,1,3,Lost,2
CUST007403,75,5,13290.369999999999,4,1,1,6,New Customers,1
CUST007404,43,11,33142.22,4,5,4,13,Champions,3
CUST007405,177,13,52552.24,2,5,5,12,At Risk,3
CUST007406,62,9,26551.33,4,4,3,11,Loyal Customers,0
CUST007407,15,6,41598.63,5,2,4,11,New Customers,0
CUST007408,22,8,34264.78,5,4,4,13,Champions,0
CUST007409,40,5,24729.87,4,1,2,7,New Customers,1
CUST007410,43,5,35949.75,4,1,4,9,New Customers,0
CUST007411,131,6,15616.36,3,2,1,6,Others,1
CUST007412,220,5,29429.91,2,1,3,6,Cannot Lose Them,1
CUST007413,5,6,32770.79,5,2,3,10,New Customers,0
CUST007414,116,8,34458.340000000004,3,4,4,11,Loyal Customers,0
CUST007415,57,10,62046.98,4,5,5,14,Champions,3
CUST007416,777,4,21632.18,1,1,2,4,Lost,2
CUST007417,356,5,22822.58,1,1,2,4,Lost,2
CUST007418,40,9,43582.08,4,4,5,13,Champions,3
CUST007419,216,3,7108.15,2,1,1,4,Others,1
CUST007420,2,7,44448.55,5,3,5,13,Loyal Customers,0
CUST007421,172,8,43928.87,2,4,5,11,At Risk,0
CUST007422,376,3,17305.739999999998,1,1,1,3,Lost,2
CUST007423,377,7,26066.69,1,3,3,7,At Risk,2
CUST007424,23,4,15254.75,5,1,1,7,New Customers,1
CUST007425,143,9,48480.02,3,4,5,12,Loyal Customers,3
CUST007426,496,6,34155.96,1,2,4,7,Cannot Lose Them,2
CUST007427,28,7,19167.16,5,3,2,10,Loyal Customers,1
CUST007428,15,7,33743.909999999996,5,3,4,12,Loyal Customers,0
CUST007429,131,11,61037.92,3,5,5,13,Loyal Customers,3
CUST007430,115,4,28101.379999999997,3,1,3,7,Potential Loyalists,1
CUST007431,15,8,39772.15,5,4,4,13,Champions,0
CUST007432,142,4,16738.61,3,1,1,5,Others,1
CUST007433,22,8,45805.94,5,4,5,14,Champions,0
CUST007434,67,8,35217.82,4,4,4,12,Champions,0
CUST007435,646,1,4114.59,1,1,1,3,Lost,2
CUST007436,247,5,17913.6,2,1,2,5,Others,1
CUST007437,57,8,37749.14,4,4,4,12,Champions,0
CUST007438,77,2,7530.16,4,1,1,6,New Customers,1
CUST007439,259,6,23815.59,2,2,2,6,Others,1
CUST007440,56,10,61068.229999999996,4,5,5,14,Champions,3
CUST007441,211,4,17248.33,2,1,1,4,Others,1
CUST007442,4,13,43107.22,5,5,5,15,Champions,3
CUST007443,6,7,34524.37,5,3,4,12,Loyal Customers,0
CUST007444,194,2,5730.12,2,1,1,4,Others,1
CUST007445,3,5,22790.53,5,1,2,8,New Customers,1
CUST007446,10,6,24143.53,5,2,2,9,New Customers,1
CUST007447,126,7,32297.829999999998,3,3,3,9,Loyal Customers,0
CUST007448,65,10,45198.11,4,5,5,14,Champions,3
CUST007449,180,7,39369.94,2,3,4,9,At Risk,0
CUST007450,10,8,46636.1,5,4,5,14,Champions,0
CUST007451,178,4,15689.31,2,1,1,4,Others,1
CUST007452,85,12,61440.15,3,5,5,13,Loyal Customers,3
CUST007453,154,4,3912.8900000000003,2,1,1,4,Others,1
CUST007454,701,1,459.97,1,1,1,3,Lost,2
CUST007455,40,7,27714.86,4,3,3,10,Loyal Customers,0
CUST007456,26,7,12923.42,5,3,1,9,Loyal Customers,1
CUST007457,117,4,19571.559999999998,3,1,2,6,Others,1
CUST007458,101,7,24788.5,3,3,2,8,Loyal Customers,0
CUST007459,87,7,43458.45,3,3,5,11,Loyal Customers,0
CUST007460,15,10,41421.63,5,5,4,14,Champions,3
CUST007461,20,9,24742.39,5,4,2,11,Loyal Customers,0
CUST007462,200,6,39880.689999999995,2,2,4,8,Cannot Lose Them,0
CUST007463,32,3,6461.620000000001,5,1,1,7,New Customers,1
CUST007464,527,3,18906.3,1,1,2,4,Lost,2
CUST007465,119,5,30053.49,3,1,3,7,Potential Loyalists,1
CUST007466,321,6,31750.17,1,2,3,6,Cannot Lose Them,2
CUST007467,21,7,31871.17,5,3,3,11,Loyal Customers,0
CUST007468,412,6,43791.509999999995,1,2,5,8,Cannot Lose Them,2
CUST007469,1,9,44244.16,5,4,5,14,Champions,3
CUST007470,158,5,19668.95,2,1,2,5,Others,1
CUST007471,125,6,28167.59,3,2,3,8,Potential Loyalists,0
CUST007472,146,9,32650.59,3,4,3,10,Loyal Customers,0
CUST007473,74,5,30404.510000000002,4,1,3,8,New Customers,1
CUST007474,220,8,42080.01,2,4,4,10,At Risk,0
CUST007475,92,6,29018.5,3,2,3,8,Potential Loyalists,0
CUST007476,308,4,12445.04,1,1,1,3,Lost,2
CUST007477,65,18,87789.68,4,5,5,14,Champions,3
CUST007478,73,8,32287.39,4,4,3,11,Loyal Customers,0
CUST007479,22,6,23763.809999999998,5,2,2,9,New Customers,1
CUST007480,358,3,18190.84,1,1,2,4,Lost,2
CUST007481,161,6,34309.93,2,2,4,8,Cannot Lose Them,0
CUST007482,594,3,11999.85,1,1,1,3,Lost,2
CUST007483,180,4,12274.45,2,1,1,4,Others,1
CUST007484,465,3,21123.39,1,1,2,4,Lost,2
CUST007485,63,9,37213.92,4,4,4,12,Champions,0
CUST007486,38,6,21861.96,4,2,2,8,New Customers,1
CUST007487,5,6,26618.3,5,2,3,10,New Customers,0
CUST007488,82,8,38381.62,4,4,4,12,Champions,0
CUST007489,45,11,38974.97,4,5,4,13,Champions,3
CUST007490,56,6,16197.5,4,2,1,7,New Customers,1
CUST007491,192,7,16084.42,2,3,1,6,At Risk,1
CUST007492,113,3,10572.779999999999,3,1,1,5,Others,1
CUST007493,317,6,29048.57,1,2,3,6,Cannot Lose Them,2
CUST007494,236,8,43707.95,2,4,5,11,At Risk,0
CUST007495,18,10,25606.04,5,5,3,13,Loyal Customers,0
CUST007496,67,8,25510.93,4,4,3,11,Loyal Customers,0
CUST007497,227,6,37529.73,2,2,4,8,Cannot Lose Them,0
